# timestamp,resident_bytes,total_bytes,system_millis,user_millis
1618318228991,28717056,1252651008,170,250
1618318229198,28717056,1252651008,170,250
1618318229404,28717056,1252651008,170,250
1618318229611,28717056,1252651008,170,250
1618318229816,28717056,1252651008,170,250
1618318230023,28717056,1252651008,170,250
1618318230229,28717056,1252651008,170,250
1618318230437,28717056,1252651008,170,250
1618318230643,28717056,1252651008,170,250
1618318230849,28717056,1252651008,170,250
1618318231058,28717056,1252651008,170,250
1618318231267,28717056,1252651008,170,250
1618318231477,28717056,1252651008,170,250
1618318231683,28717056,1252651008,170,250
1618318231895,28717056,1252651008,170,250
1618318232103,28717056,1252651008,170,250
1618318232309,28717056,1252651008,170,250
1618318232515,28717056,1252651008,170,250
1618318232724,28717056,1252651008,170,250
1618318232933,28717056,1252651008,170,250
1618318233139,28717056,1252651008,170,250
1618318233345,28717056,1252651008,170,250
1618318233553,28717056,1252651008,170,250
1618318233762,28717056,1252651008,170,250
1618318233969,28717056,1252651008,170,250
1618318234175,28717056,1252651008,170,250
1618318234381,28717056,1252651008,170,250
1618318234587,28717056,1252651008,170,250
1618318234795,28717056,1252651008,170,250
1618318235004,28717056,1252651008,170,250
1618318235210,28717056,1252651008,170,250
1618318235416,28717056,1252651008,170,250
1618318235627,28717056,1252651008,170,250
1618318235834,28717056,1252651008,170,250
1618318236040,28717056,1252651008,170,250
1618318236246,28717056,1252651008,170,250
1618318236454,28717056,1252651008,170,250
1618318236662,28717056,1252651008,170,250
1618318236868,28717056,1252651008,170,250
1618318237074,28717056,1252651008,170,250
1618318237280,28717056,1252651008,170,250
1618318237487,28717056,1252651008,170,250
1618318237694,28717056,1252651008,170,250
1618318237900,28717056,1252651008,170,250
1618318238108,28717056,1252651008,170,250
1618318238314,28717056,1252651008,170,250
1618318238523,28717056,1252651008,170,250
1618318238730,28717056,1252651008,170,250
1618318238936,28717056,1252651008,170,250
1618318239146,28717056,1252651008,170,250
1618318239352,28717056,1252651008,170,250
1618318239559,28717056,1252651008,170,250
1618318239766,28717056,1252651008,170,250
1618318239972,28717056,1252651008,170,250
1618318240177,28717056,1252651008,170,250
1618318240385,28717056,1252651008,170,250
1618318240592,28717056,1252651008,170,250
1618318240798,28717056,1252651008,170,250
1618318241005,28717056,1252651008,170,250
1618318241210,28717056,1252651008,170,250
1618318241416,28717056,1252651008,170,250
1618318241623,28717056,1252651008,170,250
1618318241832,28717056,1252651008,170,250
1618318242038,28717056,1252651008,170,250
1618318242244,28717056,1252651008,170,250
1618318242450,28717056,1252651008,170,250
1618318242658,28717056,1252651008,170,250
1618318242869,28717056,1252651008,170,250
1618318243076,28717056,1252651008,170,250
1618318243283,28717056,1252651008,170,250
1618318243492,28717056,1252651008,170,250
1618318243697,28717056,1252651008,170,250
1618318243904,28717056,1252651008,170,250
1618318244110,28717056,1252651008,170,250
1618318244316,28717056,1252651008,170,250
1618318244522,28717056,1252651008,170,250
1618318244729,28717056,1252651008,170,250
1618318244935,28717056,1252651008,170,250
1618318245143,28717056,1252651008,170,250
1618318245350,28717056,1252651008,170,250
1618318245556,28717056,1252651008,170,250
1618318245761,28717056,1252651008,170,250
1618318245967,28717056,1252651008,170,250
1618318246173,28717056,1252651008,170,250
1618318246379,28717056,1252651008,170,250
1618318246589,28717056,1252651008,170,250
1618318246794,28717056,1252651008,170,250
1618318247004,28717056,1252651008,170,250
1618318247210,28717056,1252651008,170,250
1618318247417,28717056,1252651008,170,250
1618318247622,28717056,1252651008,170,250
1618318247830,28717056,1252651008,170,250
1618318248036,28717056,1252651008,170,250
1618318248242,28717056,1252651008,170,250
1618318248450,28717056,1252651008,170,250
1618318248656,28717056,1252651008,170,250
1618318248862,28717056,1252651008,170,250
1618318249070,28717056,1252651008,170,250
1618318249276,28717056,1252651008,170,250
1618318249482,28717056,1252651008,170,250
1618318249688,28717056,1252651008,170,250
1618318249898,28717056,1252651008,170,250
1618318250104,28717056,1252651008,170,250
1618318250314,28717056,1252651008,170,250
1618318250520,28717056,1252651008,170,250
1618318250726,28717056,1252651008,170,250
1618318250932,28717056,1252651008,170,250
1618318251140,28717056,1252651008,170,250
1618318251346,28717056,1252651008,170,250
1618318251552,28717056,1252651008,170,250
1618318251757,28717056,1252651008,170,250
1618318251963,28717056,1252651008,170,250
1618318252170,28717056,1252651008,170,250
1618318252376,28717056,1252651008,170,250
1618318252582,28717056,1252651008,170,250
1618318252788,28717056,1252651008,170,250
1618318252994,28717056,1252651008,170,250
1618318253200,28717056,1252651008,170,250
1618318253407,28717056,1252651008,170,250
1618318253613,28717056,1252651008,170,250
1618318253819,28717056,1252651008,170,250
1618318254029,28717056,1252651008,170,250
1618318254235,28717056,1252651008,170,250
1618318254441,28717056,1252651008,170,250
1618318254646,28717056,1252651008,170,250
1618318254852,28717056,1252651008,170,250
1618318255058,28717056,1252651008,170,250
1618318255264,28717056,1252651008,170,250
1618318255471,28717056,1252651008,170,250
1618318255680,28717056,1252651008,170,250
1618318255886,28717056,1252651008,170,250
1618318256093,28717056,1252651008,170,250
1618318256302,28717056,1252651008,170,250
1618318256508,28717056,1252651008,170,250
1618318256713,28717056,1252651008,170,250
1618318256918,28717056,1252651008,170,250
1618318257124,28717056,1252651008,170,250
1618318257333,28717056,1252651008,170,250
1618318257542,28717056,1252651008,170,250
1618318257754,28717056,1252651008,170,250
1618318257961,28717056,1252651008,170,250
1618318258167,28717056,1252651008,170,250
1618318258372,28717056,1252651008,170,250
1618318258579,28717056,1252651008,170,250
1618318258785,28717056,1252651008,170,250
1618318258996,28717056,1252651008,170,250
1618318259201,28717056,1252651008,170,250
1618318259409,28717056,1252651008,170,250
1618318259615,28717056,1252651008,170,250
1618318259821,28717056,1252651008,170,250
1618318260027,28717056,1252651008,170,250
1618318260232,28717056,1252651008,170,250
1618318260438,28717056,1252651008,170,250
1618318260643,28717056,1252651008,170,250
1618318260849,28717056,1252651008,170,250
1618318261054,28717056,1252651008,170,250
1618318261260,28717056,1252651008,170,250
1618318261474,28717056,1252651008,170,250
1618318261680,28717056,1252651008,170,250
1618318261886,28717056,1252651008,170,250
1618318262091,28717056,1252651008,170,250
1618318262298,28717056,1252651008,170,250
1618318262507,28717056,1252651008,170,250
1618318262713,28717056,1252651008,170,250
1618318262919,28717056,1252651008,170,250
1618318263124,28717056,1252651008,170,250
1618318263333,28717056,1252651008,170,250
1618318263539,28717056,1252651008,170,250
1618318263748,28717056,1252651008,170,250
1618318263955,28717056,1252651008,170,250
1618318264161,28717056,1252651008,170,250
1618318264368,28717056,1252651008,170,250
1618318264574,28717056,1252651008,170,250
1618318264780,28717056,1252651008,170,250
1618318264986,28717056,1252651008,170,250
1618318265193,28717056,1252651008,170,250
1618318265400,28717056,1252651008,170,250
1618318265607,28717056,1252651008,170,250
1618318265813,28717056,1252651008,170,250
1618318266019,28717056,1252651008,170,250
1618318266225,28717056,1252651008,170,250
1618318266431,28717056,1252651008,170,250
1618318266637,28717056,1252651008,170,250
1618318266847,28717056,1252651008,170,250
1618318267055,28717056,1252651008,170,250
1618318267261,28717056,1252651008,170,250
1618318267468,28717056,1252651008,170,250
1618318267675,28717056,1252651008,170,250
1618318267881,28717056,1252651008,170,250
1618318268087,28717056,1252651008,170,250
1618318268293,28717056,1252651008,170,250
1618318268499,28717056,1252651008,170,250
1618318268706,28717056,1252651008,170,250
1618318268914,28717056,1252651008,170,250
1618318269120,28717056,1252651008,170,250
1618318269326,28717056,1252651008,170,250
1618318269533,28717056,1252651008,170,250
1618318269740,28717056,1252651008,170,250
1618318269946,28717056,1252651008,170,250
1618318270151,28717056,1252651008,170,250
1618318270358,28717056,1252651008,170,250
1618318270566,28717056,1252651008,170,250
1618318270774,28717056,1252651008,170,250
1618318270980,28717056,1252651008,170,250
1618318271186,28717056,1252651008,170,250
1618318271392,28717056,1252651008,170,250
1618318271599,28717056,1252651008,170,250
1618318271805,28717056,1252651008,170,250
1618318272011,28717056,1252651008,170,250
1618318272217,28717056,1252651008,170,250
1618318272423,28717056,1252651008,170,250
1618318272630,28717056,1252651008,170,250
1618318272838,28717056,1252651008,170,250
1618318273044,28717056,1252651008,170,250
1618318273250,28717056,1252651008,170,250
1618318273455,28717056,1252651008,170,250
1618318273666,28717056,1252651008,170,250
1618318273872,28717056,1252651008,170,250
1618318274080,28717056,1252651008,170,250
1618318274286,28717056,1252651008,170,250
1618318274493,28717056,1252651008,170,250
1618318274699,28717056,1252651008,170,250
1618318274908,28717056,1252651008,170,250
1618318275113,28717056,1252651008,170,250
1618318275319,28717056,1252651008,170,250
1618318275525,28717056,1252651008,170,250
1618318275732,28717056,1252651008,170,250
1618318275939,28717056,1252651008,170,250
1618318276144,28717056,1252651008,170,250
1618318276351,28717056,1252651008,170,250
1618318276557,28717056,1252651008,170,250
1618318276764,28717056,1252651008,170,250
1618318276971,28717056,1252651008,170,250
1618318277177,28717056,1252651008,170,250
1618318277383,28717056,1252651008,170,250
1618318277589,28717056,1252651008,170,250
1618318277796,28717056,1252651008,170,250
1618318278003,28717056,1252651008,170,250
1618318278209,28717056,1252651008,170,250
1618318278415,28717056,1252651008,170,250
1618318278621,28717056,1252651008,170,250
1618318278828,28717056,1252651008,170,250
1618318279035,28717056,1252651008,170,250
1618318279241,28717056,1252651008,170,250
1618318279447,28717056,1252651008,170,250
1618318279654,28717056,1252651008,170,250
1618318279860,28717056,1252651008,170,250
1618318280073,28717056,1252651008,170,250
1618318280279,28717056,1252651008,170,250
1618318280484,28717056,1252651008,170,250
1618318280690,28717056,1252651008,170,250
1618318280897,28717056,1252651008,170,250
1618318281103,28717056,1252651008,170,250
1618318281309,28717056,1252651008,170,250
1618318281515,28717056,1252651008,170,250
1618318281722,28717056,1252651008,170,250
1618318281930,28717056,1252651008,170,250
1618318282137,28717056,1252651008,170,250
1618318282343,28717056,1252651008,170,250
1618318282549,28717056,1252651008,170,250
1618318282755,28717056,1252651008,170,250
1618318282962,28717056,1252651008,170,250
1618318283168,28717056,1252651008,170,250
1618318283374,28717056,1252651008,170,250
1618318283580,28717056,1252651008,170,250
1618318283787,28717056,1252651008,170,250
1618318283993,28717056,1252651008,170,250
1618318284200,28717056,1252651008,170,250
1618318284406,28717056,1252651008,170,250
1618318284612,28717056,1252651008,170,250
1618318284817,28717056,1252651008,170,250
1618318285024,28717056,1252651008,170,250
1618318285231,28717056,1252651008,170,250
1618318285437,28717056,1252651008,170,250
1618318285643,28717056,1252651008,170,250
1618318285848,28717056,1252651008,170,250
1618318286054,28717056,1252651008,170,250
1618318286262,28717056,1252651008,170,250
1618318286468,28717056,1252651008,170,250
1618318286677,28717056,1252651008,170,250
1618318286886,28717056,1252651008,170,250
1618318287092,28717056,1252651008,170,250
1618318287298,28717056,1252651008,170,250
1618318287506,28717056,1252651008,170,250
1618318287713,28717056,1252651008,170,250
1618318287919,28717056,1252651008,170,250
1618318288126,28717056,1252651008,170,250
1618318288332,28717056,1252651008,170,250
1618318288540,28717056,1252651008,170,250
1618318288745,28717056,1252651008,170,250
1618318288951,28717056,1252651008,170,250
1618318289158,28717056,1252651008,170,250
1618318289365,28717056,1252651008,170,250
1618318289571,28717056,1252651008,170,250
1618318289777,28717056,1252651008,170,250
1618318289983,28717056,1252651008,170,250
1618318290189,28717056,1252651008,170,250
1618318290396,28717056,1252651008,170,250
1618318290604,28717056,1252651008,170,250
1618318290809,28717056,1252651008,170,250
1618318291016,28717056,1252651008,170,250
1618318291229,28717056,1252651008,170,250
1618318291436,28717056,1252651008,170,250
1618318291642,28717056,1252651008,170,250
1618318291848,28717056,1252651008,170,250
1618318292056,28717056,1252651008,170,250
1618318292263,28717056,1252651008,170,250
1618318292470,28717056,1252651008,170,250
1618318292676,28717056,1252651008,170,250
1618318292882,28717056,1252651008,170,250
1618318293091,28717056,1252651008,170,250
1618318293300,28717056,1252651008,170,250
1618318293506,28717056,1252651008,170,250
1618318293711,28717056,1252651008,170,250
1618318293917,28717056,1252651008,170,250
1618318294125,28717056,1252651008,170,250
1618318294332,28717056,1252651008,170,250
1618318294538,28717056,1252651008,170,250
1618318294744,28717056,1252651008,170,250
1618318294952,28717056,1252651008,170,250
1618318295160,28717056,1252651008,170,250
1618318295366,28717056,1252651008,170,250
1618318295573,28717056,1252651008,170,250
1618318295778,28717056,1252651008,170,250
1618318295984,28717056,1252651008,170,250
1618318296191,28717056,1252651008,170,250
1618318296398,28717056,1252651008,170,250
1618318296604,28717056,1252651008,170,250
1618318296809,28717056,1252651008,170,250
1618318297016,28717056,1252651008,170,250
1618318297222,28717056,1252651008,170,250
1618318297429,28717056,1252651008,170,250
1618318297637,28717056,1252651008,170,250
1618318297842,28717056,1252651008,170,250
1618318298048,28717056,1252651008,170,250
1618318298255,28717056,1252651008,170,250
1618318298462,28717056,1252651008,170,250
1618318298669,28717056,1252651008,170,250
1618318298875,28717056,1252651008,170,250
1618318299084,28717056,1252651008,170,250
1618318299291,28717056,1252651008,170,250
1618318299498,28717056,1252651008,170,250
1618318299704,28717056,1252651008,170,250
1618318299910,28717056,1252651008,170,250
1618318300116,28717056,1252651008,170,250
1618318300322,28717056,1252651008,170,250
1618318300528,28717056,1252651008,170,250
1618318300734,28717056,1252651008,170,250
1618318300939,28717056,1252651008,170,250
1618318301145,28717056,1252651008,170,250
1618318301351,28717056,1252651008,170,250
1618318301557,28717056,1252651008,170,250
1618318301763,28717056,1252651008,170,250
1618318301969,28717056,1252651008,170,250
1618318302175,28717056,1252651008,170,250
1618318302382,28717056,1252651008,170,250
1618318302588,28717056,1252651008,170,250
1618318302794,28717056,1252651008,170,250
1618318303002,28717056,1252651008,170,250
1618318303211,28717056,1252651008,170,250
1618318303417,28717056,1252651008,170,250
1618318303623,28717056,1252651008,170,250
1618318303828,28717056,1252651008,170,250
1618318304035,28717056,1252651008,170,250
1618318304240,28717056,1252651008,170,250
1618318304446,28717056,1252651008,170,250
1618318304652,28717056,1252651008,170,250
1618318304857,28717056,1252651008,170,250
1618318305063,28717056,1252651008,170,250
1618318305270,28717056,1252651008,170,250
1618318305477,28717056,1252651008,170,250
1618318305683,28717056,1252651008,170,250
1618318305890,28717056,1252651008,170,250
1618318306096,28717056,1252651008,170,250
1618318306302,28717056,1252651008,170,250
1618318306508,28717056,1252651008,170,250
1618318306714,28717056,1252651008,170,250
1618318306919,28717056,1252651008,170,250
1618318307125,28717056,1252651008,170,250
1618318307330,28717056,1252651008,170,250
1618318307538,28717056,1252651008,170,250
1618318307745,28717056,1252651008,170,250
1618318307951,28717056,1252651008,170,250
1618318308157,28717056,1252651008,170,250
1618318308362,28717056,1252651008,170,250
1618318308569,28717056,1252651008,170,250
1618318308775,28717056,1252651008,170,250
1618318308981,28717056,1252651008,170,250
1618318309186,28717056,1252651008,170,250
1618318309392,28717056,1252651008,170,250
1618318309598,28717056,1252651008,170,250
1618318309807,28717056,1252651008,170,250
1618318310013,28717056,1252651008,170,250
1618318310219,28717056,1252651008,170,250
1618318310425,28717056,1252651008,170,250
1618318310631,28717056,1252651008,170,250
1618318310836,28717056,1252651008,170,250
1618318311042,28717056,1252651008,170,250
1618318311248,28717056,1252651008,170,250
1618318311454,28717056,1252651008,170,250
1618318311665,28717056,1252651008,170,250
1618318311873,28717056,1252651008,170,250
1618318312079,28717056,1252651008,170,250
1618318312285,28717056,1252651008,170,250
1618318312491,28717056,1252651008,170,250
1618318312697,28717056,1252651008,170,250
1618318312903,28717056,1252651008,170,250
1618318313109,28717056,1252651008,170,250
1618318313315,28717056,1252651008,170,250
1618318313522,28717056,1252651008,170,250
1618318313729,28717056,1252651008,170,250
1618318313936,28717056,1252651008,170,250
1618318314142,28717056,1252651008,170,250
1618318314349,28717056,1252651008,170,250
1618318314555,28717056,1252651008,170,250
1618318314760,28717056,1252651008,170,250
1618318314966,28717056,1252651008,170,250
1618318315171,28717056,1252651008,170,250
1618318315377,28717056,1252651008,170,250
1618318315583,28717056,1252651008,170,250
1618318315789,28717056,1252651008,170,250
1618318315996,28717056,1252651008,170,250
1618318316203,28717056,1252651008,170,250
1618318316409,28717056,1252651008,170,250
1618318316623,28717056,1252651008,170,250
1618318316837,28717056,1252651008,170,250
1618318317046,28717056,1252651008,170,250
1618318317253,28717056,1252651008,170,250
1618318317459,28717056,1252651008,170,250
1618318317671,28717056,1252651008,170,250
1618318317877,28717056,1252651008,170,250
1618318318085,28717056,1252651008,170,250
1618318318291,28717056,1252651008,170,250
1618318318498,28717056,1252651008,170,250
1618318318708,28717056,1252651008,170,250
1618318318915,28717056,1252651008,170,250
1618318319123,28717056,1252651008,170,250
1618318319329,28717056,1252651008,170,250
1618318319536,28717056,1252651008,170,250
1618318319742,28717056,1252651008,170,250
1618318319948,28717056,1252651008,170,250
1618318320154,28717056,1252651008,170,250
1618318320359,28717056,1252651008,170,250
1618318320566,28717056,1252651008,170,250
1618318320774,28717056,1252651008,170,250
1618318320980,28717056,1252651008,170,250
1618318321185,28717056,1252651008,170,250
1618318321391,28717056,1252651008,170,250
1618318321597,28717056,1252651008,170,250
1618318321803,28717056,1252651008,170,250
1618318322010,28717056,1252651008,170,250
1618318322217,28717056,1252651008,170,250
1618318322422,28717056,1252651008,170,250
1618318322628,28717056,1252651008,170,250
1618318322834,28717056,1252651008,170,250
1618318323041,28717056,1252651008,170,250
1618318323247,28717056,1252651008,170,250
1618318323453,28717056,1252651008,170,250
1618318323659,28717056,1252651008,170,250
1618318323866,28717056,1252651008,170,250
1618318324072,28717056,1252651008,170,250
1618318324279,28717056,1252651008,170,250
1618318324486,28717056,1252651008,170,250
1618318324691,28717056,1252651008,170,250
1618318324898,28717056,1252651008,170,250
1618318325104,28717056,1252651008,170,250
1618318325310,28717056,1252651008,170,250
1618318325516,28717056,1252651008,170,250
1618318325722,28717056,1252651008,170,250
1618318325928,28717056,125265
